timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788448332,5888,6,0,345,6617
1788448392,5888,6,0,345,6678
1788448453,5888,6,0,345,6738
1788448513,5888,6,0,345,6798
1788448574,5888,6,0,345,6859
1788448634,5888,6,0,345,6919
1788448695,5888,6,0,345,6980
1788448755,5888,6,0,345,7040
1788448815,5888,6,0,345,7101
1788448876,5888,6,0,345,7161
1788448936,5888,6,0,345,7222
1788448997,5888,6,0,345,7282
1788449057,5888,6,0,345,7343
1788449118,5888,6,0,345,7403
1788449178,5888,6,0,345,7464
1788449239,5888,6,0,345,7524
1788449299,5888,6,0,345,7585
1788449360,5888,6,0,345,7645
1788449420,5888,6,0,345,7706
1788449481,5888,6,0,345,7766
1788449541,5888,6,0,345,7827
1788449602,5888,6,0,345,7887
1788449662,5888,6,0,345,7948
1788449723,5888,6,0,345,8008
1788449783,5888,6,0,345,8068
1788449844,5888,6,0,345,8129
1788449904,5888,6,0,345,8189
1788449965,5888,6,0,345,8250
1788450025,5888,6,0,345,8310
1788450085,5888,6,0,345,8371
1788450146,5888,6,0,345,8431
1788450206,5888,6,0,345,8492
1788450267,5888,6,0,345,8552
1788450327,5888,6,0,345,8613
1788450388,5888,6,0,345,8673
1788450448,5888,6,0,345,8734
1788450509,5888,6,0,345,8794
1788450570,5888,6,0,345,8855
1788450630,5888,6,0,345,8915
1788450691,5888,6,0,345,8976
1788450751,5888,6,0,345,9037
1788450812,5888,6,0,345,9097
1788450873,5888,6,0,345,9158
1788450933,5888,6,0,345,9218
1788450994,5888,6,0,345,9279
1788451054,5888,6,0,345,9339
1788451115,5888,6,0,345,9400
1788451175,5888,6,0,345,9461
1788451236,5888,6,0,345,9521
1788451296,5888,6,0,345,9582
1788451357,5888,6,0,345,9642
1788451417,5888,6,0,345,9703
1788451478,5888,6,0,345,9763
1788451538,5888,6,0,345,9824
1788451599,5888,6,0,346,9884
1788451660,5888,6,0,346,9945
1788451720,5888,6,0,346,10005
1788451780,5888,6,0,346,10066
1788451841,5888,6,0,346,10126
1788451902,5888,6,0,346,10187
1788451962,5888,6,0,346,10247
1788452022,5888,6,0,346,10308
1788452083,5888,6,0,346,10368
1788452143,5888,6,0,346,10429
1788452204,5888,6,0,346,10489
1788452264,5888,6,0,346,10550
1788452325,5888,6,0,346,10610
1788452385,5888,6,0,346,10671
1788452446,5888,6,0,346,10731
1788452507,5888,6,0,346,10792
1788452567,5888,6,0,346,10852
1788452628,5888,6,0,346,10913
1788452688,5888,6,0,346,10974
1788452749,5888,6,0,346,11034
1788452809,5888,6,0,346,11095
1788452870,5888,6,0,346,11155
1788452930,5888,6,0,346,11216
1788452991,5888,6,0,346,11276
1788453051,5888,6,0,346,11337
1788453112,5888,6,0,346,11397
1788453172,5888,6,0,346,11457
1788453233,5888,6,0,346,11518
1788453293,5888,6,0,346,11579
1788453354,5888,6,0,346,11639
1788453414,5888,6,0,346,11699
1788453475,5888,6,0,346,11760
1788453535,5888,6,0,346,11820
1788453596,5888,6,0,346,11881
