timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788823751,1725,5,0,0,34662
1788823811,1725,5,0,0,34722
1788823871,1725,5,0,0,34782
1788823931,1725,5,0,0,34842
1788823991,1725,5,0,0,34902
1788824051,1725,5,0,0,34962
1788824111,1725,5,0,0,35022
1788824171,1725,5,0,0,35082
1788824231,1725,5,0,0,35142
1788824291,1725,5,0,0,35203
1788824351,1725,5,0,0,35263
1788824411,1725,5,0,0,35323
1788824471,1725,5,0,0,35383
1788824532,1725,5,0,0,35444
1788824592,1725,5,0,0,35504
1788824652,1725,5,0,0,35564
1788824712,1725,5,0,0,35624
1788824772,1725,5,0,0,35684
1788824832,1725,5,0,0,35744
1788824892,1725,5,0,0,35804
1788824952,1725,5,0,0,35864
1788825012,1725,5,0,0,35924
1788825073,1725,5,0,0,35985
1788825133,1725,5,0,0,36045
1788825194,1725,5,0,0,36106
1788825254,1725,5,0,0,36166
1788825314,1725,5,0,0,36226
1788825374,1725,5,0,0,36286
1788825434,1725,5,0,0,36346
1788825494,1725,5,0,0,36406
1788825554,1725,5,0,0,36466
1788825614,1725,5,0,0,36526
1788825675,1725,5,0,0,36586
1788825735,1725,5,0,0,36647
1788825795,1725,5,0,0,36707
1788825855,1725,5,0,0,36767
1788825916,1725,5,0,0,36827
1788825976,1725,5,0,0,36887
1788826036,1725,5,0,0,36947
1788826096,1725,5,0,0,37007
1788826156,1725,5,0,0,37067
1788826216,1725,5,0,0,37127
1788826276,1725,5,0,0,37187
1788826336,1725,5,0,0,37247
1788826396,1725,5,0,0,37307
1788826456,1725,5,0,0,37367
1788826516,1725,5,0,0,37427
1788826576,1725,5,0,0,37488
1788826636,1725,5,0,0,37548
1788826696,1725,5,0,0,37608
1788826756,1725,5,0,0,37668
1788826817,1725,5,0,0,37728
1788826877,1725,5,0,0,37788
1788826937,1725,5,0,0,37849
1788826997,1725,5,0,0,37909
1788827057,1725,5,0,0,37969
1788827117,1725,5,0,0,38029
1788827177,1725,5,0,0,38089
1788827237,1725,5,0,0,38149
1788827297,1725,5,0,0,38209
1788827357,1725,5,0,0,38269
1788827418,1725,5,0,0,38329
1788827478,1725,5,0,0,38390
1788827538,1725,5,0,0,38450
1788827598,1725,5,0,0,38510
1788827658,1725,5,0,0,38570
1788827718,1725,5,0,0,38630
1788827779,1725,5,0,0,38691
1788827839,1725,5,0,0,38751
1788827899,1725,5,0,0,38811
1788827959,1725,5,0,0,38871
1788828019,1725,5,0,0,38931
1788828079,1725,5,0,0,38991
1788828139,1725,5,0,0,39051
1788828199,1725,5,0,0,39111
1788828259,1725,5,0,0,39171
1788828319,1725,5,0,0,39231
1788828380,1725,5,0,0,39291
1788828440,1725,5,0,0,39351
1788828500,1725,5,0,0,39411
1788828560,1725,5,0,0,39471
1788828620,1725,5,0,0,39531
1788828680,1725,5,0,0,39591
1788828740,1725,5,0,0,39651
1788828800,1725,5,0,0,39711
1788828860,1725,5,0,0,39771
1788828920,1725,5,0,0,39831
1788828980,1725,5,0,0,39891
1788829040,1725,5,0,0,39951
1788829100,1725,5,0,0,40011
1788829160,1725,5,0,0,40072
1788829220,1725,5,0,0,40132
1788829280,1725,5,0,0,40192
1788829340,1725,5,0,0,40252
1788829400,1725,5,0,0,40312
1788829460,1725,5,0,0,40372
1788829520,1725,5,0,0,40432
1788829580,1725,5,0,0,40492
1788829640,1725,5,0,0,40552
1788829700,1725,5,0,0,40612
1788829760,1725,5,0,0,40672
1788829820,1725,5,0,0,40732
1788829880,1725,5,0,0,40792
1788829940,1725,5,0,0,40852
1788830000,1725,5,0,0,40912
1788830060,1725,5,0,0,40972
1788830120,1725,5,0,0,41032
1788830180,1725,5,0,0,41092
1788830240,1725,5,0,0,41152
1788830300,1725,5,0,0,41212
1788830360,1725,5,0,0,41272
1788830420,1725,5,0,0,41332
1788830480,1725,5,0,0,41392
1788830540,1725,5,0,0,41452
1788830600,1725,5,0,0,41512
1788830661,1725,5,0,0,41572
1788830721,1725,5,0,0,41633
1788830781,1725,5,0,0,41693
1788830841,1725,5,0,0,41753
1788830901,1725,5,0,0,41813
1788830961,1725,5,0,0,41873
1788831021,1725,5,0,0,41933
1788831081,1725,5,0,0,41993
1788831142,1725,5,0,0,42053
1788831202,1725,5,0,0,42114
1788831262,1725,5,0,0,42174
1788831322,1725,5,0,0,42234
1788831383,1725,5,0,0,42294
1788831443,1725,5,0,0,42355
1788831503,1725,5,0,0,42415
1788831563,1725,5,0,0,42475
1788831623,1725,5,0,0,42535
1788831683,1725,5,0,0,42595
1788831743,1725,5,0,0,42655
1788831803,1725,5,0,0,42715
1788831863,1725,5,0,0,42775
1788831923,1725,5,0,0,42835
1788831983,1725,5,0,0,42895
1788832043,1725,5,0,0,42955
1788832103,1725,5,0,0,43015
1788832164,1725,5,0,0,43076
1788832224,1725,5,0,0,43136
