timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1787409432,4464,6,0,171,3245
1787409492,4464,6,0,171,3305
1787409552,4464,6,0,171,3365
1787409612,4464,6,0,171,3425
1787409672,4464,6,0,171,3485
1787409733,4464,6,0,171,3545
1787409793,4464,6,0,171,3605
1787409853,4464,6,0,171,3665
1787409913,4464,6,0,171,3725
1787409973,4464,6,0,171,3786
1787410033,4464,6,0,171,3846
1787410093,4464,6,0,171,3906
1787410153,4464,6,0,171,3966
1787410213,4464,6,0,171,4026
1787410273,4464,6,0,171,4086
1787410334,4464,6,0,171,4146
1787410394,4464,6,0,171,4206
1787410454,4464,6,0,171,4266
1787410514,4464,6,0,171,4326
1787410574,4464,6,0,171,4387
1787410634,4464,6,0,171,4447
1787410694,4464,6,0,171,4507
1787410754,4464,6,0,171,4567
1787410814,4464,6,0,171,4627
1787410874,4464,6,0,171,4687
1787410935,4464,6,0,171,4747
1787410995,4464,6,0,171,4807
1787411055,4464,6,0,171,4867
1787411115,4464,6,0,171,4928
1787411175,4464,6,0,171,4988
1787411235,4464,6,0,171,5048
1787411295,4464,6,0,171,5108
1787411355,4464,6,0,171,5168
1787411415,4464,6,0,171,5228
1787411475,4464,6,0,171,5288
1787411536,4464,6,0,171,5348
1787411596,4464,6,0,171,5408
1787411656,4464,6,0,171,5468
1787411716,4464,6,0,171,5529
1787411776,4464,6,0,171,5589
1787411836,4464,6,0,171,5649
1787411896,4464,6,0,171,5709
1787411956,4464,6,0,171,5769
1787412016,4464,6,0,171,5829
1787412077,4464,6,0,171,5889
1787412137,4464,6,0,171,5949
1787412197,4464,6,0,171,6009
1787412257,4464,6,0,171,6070
1787412317,4464,6,0,171,6130
1787412377,4464,6,0,171,6190
1787412437,4464,6,0,171,6250
1787412497,4464,6,0,171,6310
1787412557,4464,6,0,171,6370
1787412618,4464,6,0,171,6430
1787412678,4464,6,0,171,6490
1787412738,4464,6,0,171,6550
1787412798,4464,6,0,171,6610
1787412858,4464,6,0,171,6671
1787412918,4464,6,0,171,6731
1787412978,4464,6,0,171,6791
1787413038,4464,6,0,171,6851
1787413098,4464,6,0,171,6911
1787413158,4464,6,0,171,6971
1787413219,4464,6,0,171,7031
1787413279,4464,6,0,171,7091
1787413339,4464,6,0,171,7151
1787413399,4464,6,0,171,7212
1787413459,4464,6,0,171,7272
1787413519,4464,6,0,171,7332
1787413579,4464,6,0,171,7392
1787413639,4464,6,0,171,7452
1787413699,4464,6,0,171,7512
1787413760,4464,6,0,171,7572
1787413820,4464,6,0,171,7632
1787413880,4464,6,0,172,7692
1787413940,4464,6,0,172,7752
1787414000,4464,6,0,172,7813
1787414060,4464,6,0,172,7873
1787414120,4464,6,0,172,7933
1787414180,4464,6,0,172,7993
1787414240,4464,6,0,172,8053
1787414300,4464,6,0,172,8113
1787414361,4464,6,0,172,8173
1787414421,4464,6,0,172,8233
1787414481,4464,6,0,172,8293
1787414541,4464,6,0,172,8354
1787414601,4464,6,0,172,8414
1787414661,4464,6,0,172,8474
1787414721,4464,6,0,172,8534
1787414781,4464,6,0,172,8594
1787414841,4464,6,0,172,8654
1787414901,4464,6,0,172,8714
1787414962,4464,6,0,172,8774
1787415022,4464,6,0,172,8834
1787415082,4464,6,0,172,8894
1787415142,4464,6,0,172,8954
1787415202,4464,6,0,172,9015
1787415262,4464,6,0,172,9075
1787415322,4464,6,0,172,9135
1787415382,4464,6,0,172,9195
1787415442,4464,6,0,172,9255
1787415503,4464,6,0,172,9315
1787415563,4464,6,0,172,9375
1787415623,4464,6,0,172,9435
1787415683,4464,6,0,172,9496
1787415743,4464,6,0,172,9556
1787415803,4464,6,0,172,9616
1787415863,4464,6,0,172,9676
1787415923,4464,6,0,172,9736
1787415983,4464,6,0,172,9796
1787416044,4464,6,0,172,9856
1787416104,4464,6,0,172,9916
1787416164,4464,6,0,172,9976
1787416224,4464,6,0,172,10037
1787416284,4464,6,0,172,10097
1787416344,4464,6,0,172,10157
1787416404,4464,6,0,172,10217
1787416464,4464,6,0,172,10277
1787416524,4464,6,0,172,10337
1787416584,4464,6,0,172,10397
1787416645,4464,6,0,172,10457
1787416705,4464,6,0,172,10517
1787416765,4464,6,0,172,10577
1787416825,4464,6,0,172,10638
1787416885,4464,6,0,172,10698
1787416945,4464,6,0,172,10758
1787417005,4464,6,0,172,10818
1787417065,4464,6,0,172,10878
1787417126,4464,6,0,172,10938
1787417186,4464,6,0,172,10998
1787417246,4464,6,0,172,11058
1787417306,4464,6,0,172,11118
1787417366,4464,6,0,172,11179
1787417426,4464,6,0,172,11239
1787417486,4464,6,0,172,11299
1787417546,4464,6,0,172,11359
1787417606,4464,6,0,172,11419
1787417666,4464,6,0,172,11479
1787417727,4464,6,0,172,11539
1787417787,4464,6,0,172,11599
1787417847,4464,6,0,172,11659
1787417907,4464,6,0,172,11720
1787417967,4464,6,0,172,11780
1787418027,4464,6,0,172,11840
1787418087,4464,6,0,172,11900
1787418147,4464,6,0,172,11960
1787418207,4464,6,0,172,12020
1787418268,4464,6,0,172,12080
1787418328,4464,6,0,172,12140
1787418388,4464,6,0,172,12200
1787418448,4464,6,0,172,12261
1787418508,4464,6,0,172,12321
1787418568,4464,6,0,172,12381
1787418628,4464,6,0,172,12441
1787418688,4464,6,0,172,12501
1787418748,4464,6,0,172,12561
1787418809,4464,6,0,172,12621
